,"J-S div (O-AR, 0)","J-S div (O-PR, 0)","J-S div (O-AR, 1)","J-S div (O-PR, 1)","Pearson (O-AR, 0)","Pearson (O-PR, 0)","Pearson (O-AR, 1)","Pearson (O-PR, 1)","Spearman (O-AR, 0)","p-value (O-AR, 0)","Spearman (O-PR, 0)","p-value (O-PR, 0)","Spearman (O-AR, 1)","p-value (O-AR, 1)","Spearman (O-PR, 1)","p-value (O-PR, 1)","RBO (O-AR, 0, red)","RBO (O-PR, 0, red)","RBO (O-AR, 1, red)","RBO (O-PR, 1, red)","RBO (O-AR, 0, syn)","RBO (O-PR, 0, syn)","RBO (O-AR, 1, syn)","RBO (O-PR, 1, syn)"
140925,0.011622216921982865,0.0028885243585930467,0.10865288312982611,0.17437350273428545,0.7517030817440828,0.7821620645035982,0.7645680407373078,0.7644933633944799,0.6941770574630822,0.0,0.7198140957045638,0.0,0.726748351373934,0.0,0.7310911687316468,0.0,0.7605816295670739,0.7788758727844298,0.7713600121403316,0.7723317602359426,0.6951494738443021,0.7090953870755833,0.701401219129946,0.7038985489378108
144832,0.006457206920710411,0.07040611895341811,0.0067910949917535934,0.0017824969578389455,0.7780532321979284,0.7884479398459061,0.7215825409395419,0.7692178322867126,0.7420311005932438,0.0,0.7675484313419371,0.0,0.6335559863022394,0.0,0.6952651719066069,0.0,0.7749854023234906,0.7837699998451977,0.746471385978949,0.7732084950730834,0.7144299663218414,0.7231350757247773,0.6624031364337944,0.6905388481120778
146432,0.008021344486338625,0.2116048015045497,0.01013904599668079,0.017141684619511502,0.8017434959273002,0.836470040393657,0.7878903061444271,0.8314062171529669,0.8133816051752641,0.0,0.836663482042539,0.0,0.781256028242241,0.0,0.8240579762263189,0.0,0.7800808586564032,0.8011683274034941,0.7768581150054964,0.8043328582784575,0.7597653674887273,0.7692743472690607,0.7350721074464793,0.7617906659254053
147737,2.9519066691924998,3.498197031334974,2.0335504674107465,0.33610089548272837,0.7468047611051457,0.7429399356677339,0.7018868665318334,0.706816321651867,0.5962239668569586,0.0,0.5735794773111791,0.0,0.5858201342488053,0.0,0.5692972729158908,0.0,0.7529580063681276,0.7506624324472689,0.7385617692499046,0.7413188191678711,0.6432393202455313,0.6311901344460099,0.6408119343427752,0.6363383777032419
148335,0.131045010803519,0.05098123128042488,0.033911540357864436,0.2298157674018309,0.39140599128891146,0.4549167380726798,0.5977832049667536,0.6010741011109866,0.20776067295042688,7.00515841576044e-50,0.2803773482710939,5.576235638446966e-91,0.39220134743205387,1.5329557338243355e-183,0.41437583747103346,9.46374510214423e-207,0.6156981308428433,0.639301625019724,0.6853990254982284,0.6962831919738923,0.5429428361992923,0.5607295044957865,0.5869669202789748,0.5905861814983968
148840,0.022762356651805815,0.04914943466109159,0.02118985036070673,0.0876061728609196,0.7271113349755177,0.7742720307343877,0.5733956907409564,0.5961489539480318,0.7128836629473464,0.0,0.7675770449110817,0.0,0.3862008744880349,1.4670503813418787e-177,0.40913727278149087,4.1641201318738785e-201,0.7501823397106685,0.775423426618664,0.6753247897385366,0.6845346287824103,0.710334274269424,0.7289888884798568,0.590527303234774,0.5940734433201598
149337,0.030494317264838096,0.017266882291217804,0.017107094293473867,0.015013607346396996,0.7769448510220774,0.8024452973269316,0.7883412387727983,0.7857686906346961,0.7493850311274012,0.0,0.7638283762811351,0.0,0.7660501711860067,0.0,0.7647502366700095,0.0,0.7744130178917396,0.7868844429200326,0.7816886983709169,0.7807010258476592,0.7305141754605055,0.732167750483731,0.7322157260388276,0.7278872582442554
149539,0.01933844861731841,0.010615142001084482,1.8922393701785878,2.2966438931637567,0.7974443844531449,0.8253073217810707,0.7102251935573761,0.7102982295231538,0.7871666692786666,0.0,0.8028866137474645,0.0,0.5968540724821628,0.0,0.6083260392450414,0.0,0.7843348919188082,0.8018947130745054,0.7420423128407571,0.7465700461810901,0.7609933912773814,0.7696021496070321,0.6544238199945557,0.6561409450906646
149741,0.002700961919797959,0.06919734309257008,0.025351942119391895,0.0009232499837948841,0.7238417045677863,0.7692300263266444,0.7537699684932748,0.7584029744058823,0.7211411629896465,0.0,0.7603176636287065,0.0,0.6458248081049923,0.0,0.6616004316160171,0.0,0.7455682430236107,0.7719949689997908,0.7616783698780462,0.7671892549773873,0.7170781720443415,0.7291072956893736,0.6626901851449045,0.6752959625359684
151223,0.025189245524496362,0.013923597850101398,0.0548747334237546,0.013438136424447966,0.7143298206305547,0.7723873974670425,0.6613037714365498,0.7466887038165563,0.5657221569328862,0.0,0.6680927372517094,0.0,0.6360216081608642,0.0,0.6995036659641466,0.0,0.7367624680895987,0.7696147243150779,0.7239941797884255,0.7636556745702119,0.6314187336442123,0.6740916579657306,0.6791551424255582,0.6903796314125298
151526,0.0036541067287001357,0.006054476333493444,0.028393266551237875,0.03183400855195083,0.596316403930587,0.6345050431072954,0.6634008252017113,0.7484418408343004,0.397805775912231,3.060172350809694e-189,0.42677206798288264,1.637232553644558e-220,0.4834133745045349,3.1396605232328273e-291,0.563376577799063,0.0,0.6818799469572787,0.6923639752772192,0.7036364993873465,0.7434031141993862,0.6008641534215067,0.610019281703144,0.6373573312299817,0.6602743209196404
151627,3.729956657369011,0.004071508548519895,0.057776152434334996,0.027874608807482423,0.7565511626860731,0.7672428100030245,0.6973976954862001,0.6980225064368933,0.6304151368966053,0.0,0.6149633066145321,0.0,0.44657648688705937,9.917422319431764e-244,0.4465628658305146,1.0301588924206312e-243,0.7608032574569764,0.762770081420182,0.7108649266503808,0.7144204796104385,0.6641222255281642,0.6639467629980897,0.6136253109818394,0.6178284672701779
153025,0.020544055232875127,0.013352866436526209,0.007977895578805192,0.039112237345340146,0.7914810769014964,0.8235196728822192,0.7564414915624759,0.7829594899795216,0.7952111881284474,0.0,0.8238446068097841,0.0,0.7240366614414664,0.0,0.7715395481735817,0.0,0.7779799260142145,0.7987624613052442,0.7633258113169994,0.7790047261709548,0.7398672795797222,0.7620170869035151,0.7086002408381374,0.7334311387389394
154734,0.0020375140969572433,0.0074576018367018635,0.044231865661459424,0.0033746562533133496,0.7874628486140894,0.8119639971153404,0.7665388773390701,0.8153830501518216,0.7829597247583889,0.0,0.8014041639281665,0.0,0.7451139692605586,0.0,0.7839805223672207,0.0,0.7772744882988943,0.7894058065997156,0.7721345040610613,0.7976002944505319,0.7557648999360184,0.756281938324563,0.7168794150417569,0.7309783939092659
156637,0.07251465131194437,0.009585063173435038,1.7005897440975972,2.0973891366885558,0.8237274433866448,0.8158570642385286,0.6052515642494442,0.6343913551588627,0.8281468986298758,0.0,0.8210719109868764,0.0,0.5560886712675468,0.0,0.5501016024200641,0.0,0.7941854407260626,0.7895222470942674,0.7029307785694324,0.7113966816385964,0.7653827020089197,0.7638893607247065,0.6434827831639217,0.6447700687445965
159340,0.03324968938385264,0.07431468313735659,0.012490292485081949,0.022351131420363428,0.8365751422557635,0.8490416461501297,0.7954979460637934,0.7943612991009716,0.7242262070170481,0.0,0.7610640680745626,0.0,0.7260117184804687,0.0,0.7430256424890256,0.0,0.7991089790433673,0.809663897660907,0.7821062544385938,0.7816109602558423,0.6973907967761259,0.7138206525624743,0.7140716149981136,0.7065697601022357
160123,0.0559258392249259,0.013688681307083405,0.02824789919573635,0.08341097307373055,0.9197079486987085,0.9147492872822656,0.7706169527450972,0.7982156941939599,0.8614459301698372,0.0,0.892374027438961,0.0,0.7106056466002257,0.0,0.7615626730865068,0.0,0.8475646492758265,0.8522442861089646,0.7705384550645027,0.7902380919778724,0.7523658150615131,0.7808559831945103,0.6997711635000156,0.7230030192728892
161731,0.033815751747487466,0.07456101094354106,0.04547199549686187,0.004897538911560723,0.7931439965446285,0.8202980818227753,0.8252034752520847,0.8370464826735472,0.7524703951228159,0.0,0.7790125116085003,0.0,0.7906241602009663,0.0,0.8004636568825461,0.0,0.7845522509410212,0.7987192691758606,0.8002474740646707,0.811344860346312,0.7089076124413657,0.7174035088392776,0.7356670298063058,0.7340498831647015
162733,0.07116757021963172,0.19417795399694548,0.07641975820602695,0.02751979925681456,0.7958858214128025,0.7944858718449229,0.7964272722509204,0.793992202830408,0.725729903653196,0.0,0.756968578790743,0.0,0.7684503582900142,0.0,0.7602281218331248,0.0,0.7852148002167524,0.7906891107391245,0.7847791305569409,0.7813867127890971,0.7074299322168915,0.7249359031803723,0.7523695347762066,0.7488987832418295
163129,0.08172805883116474,0.011791013842176241,0.007198585711447811,0.006895918672858813,0.8828381150593805,0.8857730174250782,0.8598205318589585,0.8679666558852634,0.8632758225310329,0.0,0.8716871120834844,0.0,0.7958818683472746,0.0,0.8165188908687555,0.0,0.8347447231784206,0.8394380631577711,0.8171312730588496,0.8244238599463067,0.7714169764800812,0.773625728130767,0.7211527905167336,0.7309300880846806
176542,0.044966446931971694,0.010635143605479201,0.003144609947531027,0.017164539456869424,0.8310338530523984,0.8452468983343527,0.7996191010043068,0.8394709827066897,0.7557817125032684,0.0,0.7859998574879943,0.0,0.7635368933894756,0.0,0.8057510898940435,0.0,0.8024593124240154,0.8123454572548744,0.7871331656100018,0.8108933954261693,0.7006903029437656,0.7210070675280627,0.7153207001812942,0.7356692372520107
178950,0.028939001591942626,0.0037435200823691343,0.03706820973300426,0.009926330167949988,0.825710947428395,0.8495673484030452,0.8395430373732542,0.8457121371513994,0.7009147297005891,0.0,0.7526069062642761,0.0,0.8005473158938926,0.0,0.82179450167178,0.0,0.79040455532362,0.8085815439918198,0.8093270116905471,0.8136087307868742,0.6813251125067016,0.7012218780780715,0.7388294149622248,0.752261394896542
188347,0.0998657117632892,0.02825481726553286,0.016626153226083486,0.014701838091234806,0.7892276491228472,0.8102094497541398,0.7560573534829366,0.7808058040724343,0.7820186092647443,0.0,0.8055559873582395,0.0,0.7027892595675703,0.0,0.7168047390401895,0.0,0.7805259260058496,0.7917033842924663,0.7659623173583016,0.7774527428030786,0.7450379168950363,0.7578792766714582,0.6966460428232484,0.7001529131886007
189450,0.003961614126435679,0.03942025447021878,0.18210066197017366,0.012256309566607018,0.7824026221342704,0.8153138477827562,0.7522476063648643,0.7635774888521896,0.7045930982957238,0.0,0.7682931149877245,0.0,0.7652546794421871,0.0,0.7476765189630606,0.0,0.7718791151187574,0.7955762525199784,0.7600326130332118,0.7713226405057038,0.721509638715629,0.7437274807748295,0.7332102718998343,0.7245476366951951
190031,0.0154763004641606,0.007068168257848085,0.010620289875301836,0.00941013693036238,0.8454294300550801,0.8496380078990747,0.8805502516605248,0.9043958609251335,0.8600002557440101,0.0,0.863014178456567,0.0,0.8937784831111393,0.0,0.9168063436802536,0.0,0.8061000646356496,0.8092903810518283,0.8114455504304188,0.8274662688038239,0.7916131505636785,0.7942714587410877,0.8063448037406789,0.8288472673286562
192540,0.04328329205871145,0.02213624829653624,0.05078358196302436,0.012898351699833244,0.7999743397857934,0.7925588452072563,0.7634134958743845,0.7883257983725174,0.7923217999808719,0.0,0.7857957012878279,0.0,0.7191263109730524,0.0,0.7623954416318176,0.0,0.7363304041279439,0.737173362461697,0.7694461731107801,0.7851449506357447,0.7892596505192576,0.8002597027722737,0.7071133160492719,0.7258801491973345
196750,0.019420829778859998,0.2542566755090408,0.009569038530435423,0.09130127921084351,0.6509661548860658,0.6813728340227418,0.7318593645208361,0.7516721792907154,0.6097000753960029,0.0,0.6505396219255848,0.0,0.6524491587699662,0.0,0.65992075382083,0.0,0.7200028600873922,0.7325442417949253,0.7517136131733412,0.7617699200650906,0.6808138460439098,0.6901900244299827,0.6731826012434511,0.6700285588813324
198451,0.0172604853415671,0.006217803696668011,1.8099775093015307,1.4731297409970932,0.7425057093024721,0.7403333219768533,0.6748222148165759,0.7344121320549796,0.7143918636156744,0.0,0.7193063792362552,0.0,0.6092518732660748,0.0,0.66451350363654,0.0,0.7584865735806436,0.7584991515621267,0.7259946477042017,0.7562173002039715,0.7254228903809742,0.7340055293526041,0.6729883241097016,0.6902990288041123
199655,0.0018917422040712721,0.0661595726522175,0.07243558588993085,0.3391946215372872,0.8290085536033741,0.8411749817592146,0.48275222945119595,0.5668808550864531,0.7762163864086554,0.0,0.7883911334876453,0.0,0.28204942104197683,4.320050379193634e-92,0.3263243122529724,2.1805034727202177e-124,0.800955019073542,0.8093214223685183,0.6439937158363536,0.6672147278018252,0.7198958590875268,0.7276497089513513,0.5606694322265225,0.5748163918625026
201111,0.009860816604431211,0.06002494980931147,0.06642728145953641,0.016988024750224498,0.8004383091414701,0.8343620893132578,0.8141441861308332,0.820918234667509,0.7739948819997952,0.0,0.8233954996878199,0.0,0.7521303366132134,0.0,0.7613859542634381,0.0,0.7865780529775718,0.8053509868271491,0.7935063350455288,0.7963260412123712,0.7288219546217906,0.7509075034505097,0.7181629558594501,0.7215702196322105
208226,0.1637191669479468,0.11904634772806903,0.01874868759301205,0.06265990676587498,0.832104657122623,0.8563789511835826,0.7992102174042438,0.8303328808151578,0.7547472302858891,0.0,0.7841224358128973,0.0,0.7613625586785021,0.0,0.7851751998870078,0.0,0.8004027768733464,0.8155749757962335,0.7870213085869635,0.8054401836392743,0.7300482127664334,0.7458814228315601,0.7326433028790422,0.7400681191514454
211417,0.014009361912332083,0.006277097909149015,0.03441578778998396,0.04263070671901253,0.8583624353546576,0.8807291589187006,0.8036365208126153,0.8376247699217877,0.864193901863756,0.0,0.8860429624497184,0.0,0.7994471897378874,0.0,0.8493010053960401,0.0,0.8018373765241353,0.8128708264644195,0.7838199021816751,0.8011196167574227,0.8304673463374653,0.8499200373892493,0.7541503146311904,0.7864376276430424
211720,0.04105905234174077,0.008584324286212714,0.019431947421099837,0.05076800128956089,0.6835364346835555,0.7787114628963645,0.7787505098830526,0.7970927807646832,0.6750905151636205,0.0,0.7753113816044552,0.0,0.7845346455253858,0.0,0.802560531686421,0.0,0.7022425402457924,0.7443588716273469,0.7706105718366236,0.7818165453242427,0.7437929137910705,0.7913251991191764,0.7564473941779671,0.7626068152037174
212318,1.1618044315130533,0.4274885682494609,0.03606276086908872,0.048450422278270525,0.8099095411491458,0.8081423966738187,0.5890346668662797,0.5808862775580379,0.6505518792060752,0.0,0.6147112409404495,0.0,0.3406681558027262,4.329804074843774e-136,0.32299117426364693,9.303129696757945e-122,0.7766799585068485,0.7728503785117771,0.6700258644413053,0.6706283045746292,0.6642387145004512,0.650090746532044,0.5788607510707156,0.5790728496890164
214423,0.013550688729677138,0.0026451733187354658,0.021221440724062644,0.01857691481348011,0.7892824872334984,0.846510496904622,0.6956723422167467,0.7271924207873267,0.7930872469874899,0.0,0.8523199437247976,0.0,0.677507431228297,0.0,0.7176120082564802,0.0,0.7663658243239464,0.7952830734702746,0.7294208627375681,0.7457147188574506,0.7725771203850005,0.8173445697570068,0.7126151906706308,0.7344452053401924
221319,0.040669074654006696,0.026499015180014206,3.4603129564080812,0.005634301998286777,0.8749166680885032,0.899709834085437,0.7518159187331407,0.7608236553276105,0.8447650433266015,0.0,0.8726477435139096,0.0,0.6111674915186996,0.0,0.6133811739432469,0.0,0.8292381452986906,0.8411817296328682,0.7562885411435835,0.7620307882308038,0.745887933903282,0.7555947394662339,0.6525534814970592,0.6517984015051714
239944,0.1303673143286764,0.009032383243628424,0.06791415889477798,0.14847871774746318,0.5050078121795752,0.49704577926917703,0.5477934264958484,0.5913182696785433,0.3858845388273815,3.0081097914083366e-177,0.3515611539344461,2.113556681380994e-145,0.3980297302891891,1.801680362916399e-189,0.4346797109871884,1.3450908471070225e-229,0.666891101244764,0.6618982820435225,0.6774276357483797,0.6945452258596418,0.59391240716223,0.580168020210413,0.5938866079257509,0.605426296082693
245333,0.12635959536366584,0.07183211444986834,0.0037798047489315204,0.1720631203520535,0.4602444166693184,0.49185313707582956,0.7481360160574791,0.7529361346815229,0.29458474730338985,1.148562797449443e-100,0.3251526835661073,1.8486038808214568e-123,0.7092403990576158,0.0,0.6819734449109376,0.0,0.6388081843239457,0.6557243919835133,0.7655936516532037,0.766870301573767,0.5694566655437356,0.5756850254218896,0.6919853533121436,0.679750540886705
280739,0.05299847395364731,0.0015415877789104109,0.10542184303465912,0.2724547244507959,0.6674455421045004,0.6687865071201269,0.7789368612713119,0.8282410151242005,0.45650256155610236,5.8361266586912e-256,0.467554727886189,4.599502584911685e-270,0.7002090463443618,0.0,0.7720201308168051,0.0,0.7087849385836306,0.7144611497495185,0.7735671405341872,0.8007224288835442,0.6104877068440986,0.6141824525932326,0.6799025094983806,0.7171171697336214
298051,0.042099293305437366,0.010416829576297363,0.013991853131737704,0.01922427024330453,0.806990244252697,0.8210912700986325,0.7963574881042577,0.8376293769736985,0.7600264796810591,0.0,0.7777521983100878,0.0,0.7273864824074592,0.0,0.7740338676973546,0.0,0.7888492398418547,0.7994513715478683,0.7827479485544158,0.80947631288855,0.7108819795515138,0.7167978117330973,0.7017712785810405,0.7239583753994906
366446,0.2815010383386698,0.10760832549696162,0.016009323694048647,0.004610080089560501,0.6099768581397588,0.6340792958754036,0.6649889727802235,0.7099795254976781,0.5507711968788477,0.0,0.5576167356806693,0.0,0.6411791255191649,0.0,0.6928077377923094,0.0,0.7048128628397965,0.7162954411492245,0.7241362504349435,0.7450690074540567,0.6368777353112237,0.6349791848578296,0.6851643020973813,0.7058038375150661
397760,0.2440946416353254,0.13727871859307428,0.03819179557901756,0.04454676097984993,0.6405890839210358,0.6294313310302476,0.5513276060801852,0.6699507281807666,0.48071017884440703,1.5280860696962576e-287,0.46652008467680334,1.0119383997382916e-268,0.35604448409777933,2.41991451856137e-149,0.4858818311472732,1.2610219164261603e-294,0.7104514807614385,0.7055296811251953,0.6676366222690612,0.7174123966644462,0.6080831655538097,0.6101783132449946,0.5870190358765921,0.6139304736667169
414229,0.06922691804941998,0.011596093465935441,0.02241338114663191,0.03457650247654338,0.7754001641243162,0.811747094566565,0.8025897140541319,0.8163281274415126,0.7667260654530426,0.0,0.8102399589695983,0.0,0.7848000323520012,0.0,0.8173365902934634,0.0,0.7732326161408342,0.7938039685493156,0.7894824065259884,0.7943787126064376,0.7407536621720495,0.7572749621747178,0.7365539421067455,0.7585836560663236
499566,0.03671830096162734,0.05415223225718911,0.14920160002652294,0.016934671071357186,0.7924037785283342,0.8278731647743303,0.7228722804749002,0.8005337125954963,0.7731294699971787,0.0,0.8178976335159052,0.0,0.6335380659815226,0.0,0.7403063319802532,0.0,0.789964687959281,0.8036835696629044,0.7512229396349334,0.7918690908489115,0.7189691748643526,0.7410179405924204,0.6754868906903684,0.705817489082012
654754,0.14123578119926056,2.9009872244207418,0.3364999889154533,0.0944559936732777,0.665513211146415,0.7700528650326216,0.7352122437087322,0.7608715200917698,0.5426312414492496,0.0,0.6786056898962275,0.0,0.5905767376390695,0.0,0.6643391378695653,0.0,0.7244155400819919,0.7703296783228293,0.7439277759446373,0.7664449181220285,0.6385835771924593,0.6843719572816835,0.6803695677416637,0.7007273223687316
672756,0.02787839958296741,0.10444698861355134,0.03976345084161503,0.0021023790697153387,0.7171250497238267,0.7548119765373996,0.7437738795579744,0.7881855503165704,0.691324801444992,0.0,0.7380797874751913,0.0,0.7213350896214036,0.0,0.7726445890497835,0.0,0.7488582180551628,0.7681723922263272,0.7597518549515133,0.7810925265540153,0.6913765471428782,0.7140935950074847,0.7076752393779868,0.732577817316068
751348,0.022886187357334987,0.004289263159177974,0.08513477645621134,0.1932487196096629,0.7955029938533871,0.8371886888167628,0.8115267510337032,0.8282386228525516,0.8039583416623335,0.0,0.8462763103310522,0.0,0.795713652532546,0.0,0.8155607489104298,0.0,0.7789183155069385,0.8003509496132047,0.7908172528733248,0.8029662468506763,0.7690350081011403,0.7883438622826757,0.747865170564073,0.7587076737626001
756055,0.1217011691435423,0.057223149579470736,0.07574631694445022,0.035671434203439135,0.7318777572441906,0.778254980202444,0.824308554668387,0.8459549525824184,0.6868496127539845,0.0,0.7143775061431002,0.0,0.7427859014874361,0.0,0.7777322576692901,0.0,0.7525478429907054,0.7744454435111461,0.7965459793896809,0.8110308437768131,0.6990784001384259,0.7094168800259217,0.706635334801779,0.7218524279284044
792564,0.11101532551762139,0.07026367406912196,0.04101881882959105,0.043271453468989945,0.7306400692884213,0.7353439592904595,0.8173103452864352,0.8314089070544035,0.7154790798831631,0.0,0.7218917622516704,0.0,0.8204642654265705,0.0,0.8260130609445223,0.0,0.7563994928208408,0.7552297939807516,0.7876265430608697,0.8015782393166662,0.6972182877466423,0.6936704330268132,0.791699698787075,0.7837047263176177
856766,0.0038336397139964087,2.3735763792203053,3.2964494352429794,0.11421599990107671,0.6537349603466076,0.6967270905483997,0.766726523170262,0.7375534553606198,0.5135303752292149,0.0,0.5690716654188666,0.0,0.6594523796900951,0.0,0.6196631279225251,0.0,0.709449887474726,0.7342198503445215,0.7637015599800405,0.7557554268748599,0.624417196191826,0.6422251071118901,0.6785943832950742,0.6614225378900924
